Student ID,Email,CGPA,Performance,Risk Level,Password
STU1201,student1201@university.edu,3.47,Poor,High,z2L^>@8AB|
STU1202,student1202@university.edu,9.07,Good,Low,ip.?QDW{.2
STU1203,student1203@university.edu,9.13,Good,Low,Vf[4JZ?$/t
STU1204,student1204@university.edu,7.81,Good,Low,EZf}j.kW4M
STU1205,student1205@university.edu,3.34,Poor,High,"g90""*2""^xL"
STU1206,student1206@university.edu,5.45,Average,Medium,"~LG^V[""`n5"
STU1207,student1207@university.edu,5.29,Average,Medium,W&ND;[G1(W
STU1208,student1208@university.edu,4.65,Poor,High,"Sxc""<9S)LL"
STU1209,student1209@university.edu,8.27,Good,Low,G>gCy@PdK7
STU1210,student1210@university.edu,9.23,Good,Low,"l[2naVWw,Z"
STU1211,student1211@university.edu,3.69,Poor,High,zj6r!$l(t^
STU1212,student1212@university.edu,4.98,Poor,High,xff>WocU;E
STU1213,student1213@university.edu,5.73,Average,Medium,vMZ<7e=SP9
STU1214,student1214@university.edu,8.6,Good,Low,7G(8#8dZ?*
STU1215,student1215@university.edu,3.49,Poor,High,a<0eSA{b/=
STU1216,student1216@university.edu,3.17,Poor,High,6q*d~Yq!+l
STU1217,student1217@university.edu,7.7,Good,Low,?y.^AwfB[$
STU1218,student1218@university.edu,4.27,Poor,High,"t79/G,7t)m"
STU1219,student1219@university.edu,3.8,Poor,High,]82R[pxc&U
STU1220,student1220@university.edu,3.32,Poor,High,"~,W$B<hg&f"
STU1221,student1221@university.edu,5.09,Average,Medium,0yVxj3!CfX
STU1222,student1222@university.edu,3.22,Poor,High,GJ*:gM<}B9
STU1223,student1223@university.edu,9.86,Good,Low,_EX-|m]1^m
STU1224,student1224@university.edu,7.74,Good,Low,oL1e-=Yr[O
STU1225,student1225@university.edu,5.94,Average,Medium,"$p0yi""pH3/"
STU1226,student1226@university.edu,5.34,Average,Medium,"=m""mXgMrbk"
STU1227,student1227@university.edu,5.42,Average,Medium,"z|w^s,ATx["
STU1228,student1228@university.edu,4.04,Poor,High,UIQi~!Bjp-
STU1229,student1229@university.edu,7.45,Good,Low,l)yT=H@j-(
STU1230,student1230@university.edu,8.44,Good,Low,+iOK}rGl:)
STU1231,student1231@university.edu,7.2,Good,Low,Wb)Yzn#6t=
STU1232,student1232@university.edu,3.4,Poor,High,N4nZl(rAzw
STU1233,student1233@university.edu,5.34,Average,Medium,v0[d|'@q^v
STU1234,student1234@university.edu,6.11,Average,Medium,Dx3(iXP3O^
STU1235,student1235@university.edu,6.22,Average,Medium,=l8C[ND4Q{
STU1236,student1236@university.edu,4.26,Poor,High,}{|O7@/_pz
STU1237,student1237@university.edu,4.94,Poor,High,xUtZU'|hNk
STU1238,student1238@university.edu,4.38,Poor,High,"(fLD5,go$%"
STU1239,student1239@university.edu,7.13,Good,Low,"d6P|mD\RS"""
STU1240,student1240@university.edu,7.16,Good,Low,-0F{Of}Yj3
STU1241,student1241@university.edu,5.08,Average,Medium,lw1<jA77*[
STU1242,student1242@university.edu,4.73,Poor,High,"$SNd3,W\&s"
STU1243,student1243@university.edu,8.54,Good,Low,6)1dS='Q{3
STU1244,student1244@university.edu,5.12,Average,Medium,FC7lbY1CJq
STU1245,student1245@university.edu,5.71,Average,Medium,URgwO_4PTA
STU1246,student1246@university.edu,8.89,Good,Low,<.L^}m#7=k
STU1247,student1247@university.edu,4.48,Poor,High,"ts#P""ou1|T"
STU1248,student1248@university.edu,5.67,Average,Medium,~AVZXYk(i/
STU1249,student1249@university.edu,4.96,Poor,High,.a?2zQ-H8l
STU1250,student1250@university.edu,6.22,Average,Medium,HNy%UQ]b\>
STU1251,student1251@university.edu,4.16,Poor,High,",7jXyaJ%Od"
STU1252,student1252@university.edu,9.91,Good,Low,"I5yU3,~%^C"
STU1253,student1253@university.edu,3.71,Poor,High,YYu*7<x*TC
STU1254,student1254@university.edu,9.15,Good,Low,sd(3d{tfA1
STU1255,student1255@university.edu,5.77,Average,Medium,folq5/$[59
STU1256,student1256@university.edu,8.07,Good,Low,F$BV/)`g/M
STU1257,student1257@university.edu,4.71,Poor,High,qqGj+sz|4b
STU1258,student1258@university.edu,4.77,Poor,High,l]!-aT>JA>
STU1259,student1259@university.edu,6.85,Average,Medium,jOhzai7}cj
STU1260,student1260@university.edu,9.1,Good,Low,;5RyLTa+61
STU1261,student1261@university.edu,9.44,Good,Low,YKz=EXz%2*
STU1262,student1262@university.edu,7.54,Good,Low,b^Af>1qJ37
STU1263,student1263@university.edu,5.42,Average,Medium,NRBHXa+V+`
STU1264,student1264@university.edu,6.24,Average,Medium,<#_:C^qLOM
STU1265,student1265@university.edu,6.49,Average,Medium,I%W(=t'FDT
STU1266,student1266@university.edu,6.22,Average,Medium,sty3.wwT>4
STU1267,student1267@university.edu,3.21,Poor,High,ji{\XPgAd.
STU1268,student1268@university.edu,3.96,Poor,High,"6kkeB,u1+#"
STU1269,student1269@university.edu,8.08,Good,Low,s)&iyRgHBz
STU1270,student1270@university.edu,8.63,Good,Low,"usGR)z8""xW"
STU1271,student1271@university.edu,3.38,Poor,High,dqnSvpIOF)
STU1272,student1272@university.edu,7.14,Good,Low,"oQH@A7,K^)"
STU1273,student1273@university.edu,9.81,Good,Low,+c;Vc(7DG)
STU1274,student1274@university.edu,3.78,Poor,High,"e#Sxdgb+7"""
STU1275,student1275@university.edu,5.85,Average,Medium,\7>u>!Rs%t
STU1276,student1276@university.edu,4.92,Poor,High,"d&C#J""1frG"
STU1277,student1277@university.edu,4.62,Poor,High,"EC8AhF=%s,"
STU1278,student1278@university.edu,7.12,Good,Low,cyMr-Y[og9
STU1279,student1279@university.edu,3.79,Poor,High,lOWC%/4H[R
STU1280,student1280@university.edu,9.87,Good,Low,m4uq\s2W}@
STU1281,student1281@university.edu,4.52,Poor,High,x15*#qa15}
STU1282,student1282@university.edu,9.48,Good,Low,?g9'710'Z}
STU1283,student1283@university.edu,7.2,Good,Low,"PM~\\K3ss,"
STU1284,student1284@university.edu,9.57,Good,Low,R'^-lv36~c
STU1285,student1285@university.edu,3.2,Poor,High,ob/`vfFeX$
STU1286,student1286@university.edu,8.67,Good,Low,gI1e_+/q(C
STU1287,student1287@university.edu,6.29,Average,Medium,q!wl/k}6vT
STU1288,student1288@university.edu,8.02,Good,Low,\o\i]oTt%$
STU1289,student1289@university.edu,8.21,Good,Low,h)NS<};;mc
STU1290,student1290@university.edu,7.13,Good,Low,X#a9/G#3bt
STU1291,student1291@university.edu,6.87,Average,Medium,~8d7LLRYS)
STU1292,student1292@university.edu,6.34,Average,Medium,"$5bI5(4I""E"
STU1293,student1293@university.edu,4.43,Poor,High,"W6Dm1HFw""a"
STU1294,student1294@university.edu,6.06,Average,Medium,~e}gef(KBM
STU1295,student1295@university.edu,4.08,Poor,High,s$.@i)g?A(
STU1296,student1296@university.edu,3.41,Poor,High,JLwkrV/&+o
STU1297,student1297@university.edu,7.11,Good,Low,[7q\0PqH#t
STU1298,student1298@university.edu,5.48,Average,Medium,xRBBB<8s8#
STU1299,student1299@university.edu,3.9,Poor,High,bx7?flA$ZZ
STU1300,student1300@university.edu,5.31,Average,Medium,d^?dy'h/O2
STU1301,student1301@university.edu,8.11,Good,Low,K.#aVjx{XJ
STU1302,student1302@university.edu,7.12,Good,Low,Bu&<gKFku;
STU1303,student1303@university.edu,9.97,Good,Low,p?kW0jTRx]
STU1304,student1304@university.edu,6.21,Average,Medium,"Kd1V8py""?u"
STU1305,student1305@university.edu,7.47,Good,Low,d2CI_rnJlf
STU1306,student1306@university.edu,6.63,Average,Medium,"aq~,nc_lO>"
STU1307,student1307@university.edu,6.25,Average,Medium,s9YUF'TRR-
STU1308,student1308@university.edu,5.43,Average,Medium,H]0:%Uu>k3
STU1309,student1309@university.edu,3.63,Poor,High,sUnk~W.b^O
STU1310,student1310@university.edu,9.72,Good,Low,AOG\Rn-nA!
STU1311,student1311@university.edu,3.51,Poor,High,"<4`cYk,&,+"
STU1312,student1312@university.edu,7.94,Good,Low,r%8-8\P&M8
STU1313,student1313@university.edu,4.44,Poor,High,R*LK8g&r/H
STU1314,student1314@university.edu,7.39,Good,Low,}CiYSWj=SV
STU1315,student1315@university.edu,9.48,Good,Low,4Xrsl+e@a<
STU1316,student1316@university.edu,5.19,Average,Medium,!jzK[*B`%o
STU1317,student1317@university.edu,6.61,Average,Medium,z[2D5CNTVO
STU1318,student1318@university.edu,4.04,Poor,High,~4zoZ)cYPG
STU1319,student1319@university.edu,3.97,Poor,High,"^5ado@Cz~,"
STU1320,student1320@university.edu,5.39,Average,Medium,lFvA3S~cZp
STU1321,student1321@university.edu,7.48,Good,Low,?~k~Q(zGhZ
STU1322,student1322@university.edu,4.01,Poor,High,`7t`u=/4'y
STU1323,student1323@university.edu,3.86,Poor,High,^8=NMhveiG
STU1324,student1324@university.edu,7.53,Good,Low,lgeIo)Z`EK
STU1325,student1325@university.edu,6.52,Average,Medium,&r`jcSf/U:
STU1326,student1326@university.edu,4.27,Poor,High,[`7'$p[b~m
STU1327,student1327@university.edu,5.59,Average,Medium,C`z{9IZmS4
STU1328,student1328@university.edu,4.62,Poor,High,"""n?o#t-!pe"
STU1329,student1329@university.edu,4.89,Poor,High,2OW)+Vve+U
STU1330,student1330@university.edu,3.66,Poor,High,"g!au_Iofm"""
STU1331,student1331@university.edu,6.83,Average,Medium,}k/D1v?HCV
STU1332,student1332@university.edu,9.46,Good,Low,@U8*1BOl2^
STU1333,student1333@university.edu,4.95,Poor,High,J'>!Cz<qy(
STU1334,student1334@university.edu,3.58,Poor,High,"t!(:cv!,oQ"
STU1335,student1335@university.edu,5.28,Average,Medium,LQ78xd:kPZ
STU1336,student1336@university.edu,3.36,Poor,High,jB7G1z`wme
STU1337,student1337@university.edu,6.97,Average,Medium,a*zO_Ie4GK
STU1338,student1338@university.edu,8.27,Good,Low,n(8}6aw-+e
STU1339,student1339@university.edu,5.67,Average,Medium,jsV3009jM_
STU1340,student1340@university.edu,8.01,Good,Low,AJV[op$!$%
STU1341,student1341@university.edu,8.3,Good,Low,p%0~@gxY;?
STU1342,student1342@university.edu,8.62,Good,Low,>B8KzArM9p
STU1343,student1343@university.edu,8.25,Good,Low,y.+='m>./3
STU1344,student1344@university.edu,5.74,Average,Medium,"S.TeGe_e""?"
STU1345,student1345@university.edu,4.49,Poor,High,"KRUh<,Mhb~"
STU1346,student1346@university.edu,4.15,Poor,High,"lD7x$vb""D."
STU1347,student1347@university.edu,4.66,Poor,High,n5\}\sz:UZ
STU1348,student1348@university.edu,8.45,Good,Low,[N-)O5{)&|
STU1349,student1349@university.edu,3.32,Poor,High,'!vZ0X#$(t
STU1350,student1350@university.edu,7.64,Good,Low,znbY3\aaAq
STU1351,student1351@university.edu,9.72,Good,Low,@@RY8Bl|]R
STU1352,student1352@university.edu,7.84,Good,Low,d1^*e.i{qu
STU1353,student1353@university.edu,3.84,Poor,High,0olm>w<sD6
STU1354,student1354@university.edu,4.21,Poor,High,n~d^X+O^'`
STU1355,student1355@university.edu,3.05,Poor,High,Tx/;'h4q_+
STU1356,student1356@university.edu,9.24,Good,Low,Zl6;5T2<MU
STU1357,student1357@university.edu,9.58,Good,Low,}H~:SPRP:U
STU1358,student1358@university.edu,5.42,Average,Medium,E=K+a}ZB[]
STU1359,student1359@university.edu,3.79,Poor,High,",V""!86ddUq"
STU1360,student1360@university.edu,5.02,Average,Medium,"d,y<kI""7Ro"
STU1361,student1361@university.edu,5.05,Average,Medium,K|(h4=-2ci
STU1362,student1362@university.edu,8.58,Good,Low,j+>M@]\)9B
STU1363,student1363@university.edu,8.7,Good,Low,0JF5<mX%m*
STU1364,student1364@university.edu,9.5,Good,Low,"$uObJ(Q7V,"
STU1365,student1365@university.edu,9.43,Good,Low,F;ZQ]033Jy
STU1366,student1366@university.edu,7.26,Good,Low,"C/WDEiG5""I"
STU1367,student1367@university.edu,8.36,Good,Low,7dh9h}H@dD
STU1368,student1368@university.edu,5.07,Average,Medium,N<li2me_='
STU1369,student1369@university.edu,5.78,Average,Medium,=Q)$X2ROqu
STU1370,student1370@university.edu,8.09,Good,Low,"8"";?aw*s4A"
STU1371,student1371@university.edu,9.52,Good,Low,"ByS,CP+7SH"
STU1372,student1372@university.edu,6.48,Average,Medium,D2XRRk1LoD
STU1373,student1373@university.edu,5.41,Average,Medium,`^)kei<eN[
STU1374,student1374@university.edu,8.87,Good,Low,(#V\);c~Se
STU1375,student1375@university.edu,6.62,Average,Medium,/if*GhQ[/w
STU1376,student1376@university.edu,3.17,Poor,High,4zV#'sTk:=
STU1377,student1377@university.edu,9.1,Good,Low,Kg(9?X4?EZ
STU1378,student1378@university.edu,6.71,Average,Medium,eP!BIE=ZbG
STU1379,student1379@university.edu,6.4,Average,Medium,"{^rg,zHK'9"
STU1380,student1380@university.edu,7.75,Good,Low,iD7#Qko8u)
STU1381,student1381@university.edu,7.88,Good,Low,]#-eS?:4Ic
STU1382,student1382@university.edu,8.53,Good,Low,aJ6*7BVdME
STU1383,student1383@university.edu,8.47,Good,Low,{[*ifTsDlw
STU1384,student1384@university.edu,4.15,Poor,High,m&yjX?c!M>
STU1385,student1385@university.edu,5.05,Average,Medium,"$sUk,hf2+i"
STU1386,student1386@university.edu,9.31,Good,Low,XAB1+Opw9+
STU1387,student1387@university.edu,8.62,Good,Low,"AYK""2E(yy]"
STU1388,student1388@university.edu,3.66,Poor,High,Q$Mq4-QrPl
STU1389,student1389@university.edu,9.78,Good,Low,;kDg-81h15
STU1390,student1390@university.edu,8.2,Good,Low,"'B(v""(,+O)"
STU1391,student1391@university.edu,9.31,Good,Low,#DgfvJw~8j
STU1392,student1392@university.edu,7.17,Good,Low,l3z=W'|E3'
STU1393,student1393@university.edu,3.41,Poor,High,"I&Aa>`""<*@"
STU1394,student1394@university.edu,7.84,Good,Low,+z^hU{}YUP
STU1395,student1395@university.edu,4.7,Poor,High,=[]dl[)d9B
STU1396,student1396@university.edu,8.6,Good,Low,/P*+$oY)v1
STU1397,student1397@university.edu,3.7,Poor,High,/@~tvd}OYh
STU1398,student1398@university.edu,7.07,Good,Low,K/MNUV@^K=
STU1399,student1399@university.edu,5.8,Average,Medium,Ex/Q<WTJlK
STU1400,student1400@university.edu,7.12,Good,Low,"7`ks>,)aQ8"
STU1401,student1401@university.edu,7.9,Good,Low,",L,l>e3eH!"
STU1402,student1402@university.edu,6.32,Average,Medium,2N%nW!BF4\
STU1403,student1403@university.edu,9.99,Good,Low,"Oy~TWB|70"""
STU1404,student1404@university.edu,6.94,Average,Medium,1xv0GJB4PZ
STU1405,student1405@university.edu,3.75,Poor,High,"u<c*HY3""2v"
STU1406,student1406@university.edu,9.09,Good,Low,=XLZw_CpMC
STU1407,student1407@university.edu,7.88,Good,Low,$A??b}^^2*
STU1408,student1408@university.edu,9.43,Good,Low,"`Qv,w""X?@b"
STU1409,student1409@university.edu,5.28,Average,Medium,>Q'S_zX?#^
STU1410,student1410@university.edu,6.54,Average,Medium,(0EnGi8B[4
STU1411,student1411@university.edu,8.93,Good,Low,[69kw@`IIM
STU1412,student1412@university.edu,5.43,Average,Medium,v_BS7y0A[5
STU1413,student1413@university.edu,4.02,Poor,High,9!JQVb4~]k
STU1414,student1414@university.edu,5.09,Average,Medium,]J<As/5TBq
STU1415,student1415@university.edu,5.58,Average,Medium,"O2SF2}""#6-"
STU1416,student1416@university.edu,4.12,Poor,High,>|Io=-@+i=
STU1417,student1417@university.edu,8.82,Good,Low,-H`n)X`8q5
STU1418,student1418@university.edu,6.45,Average,Medium,[}zGRbz`'W
STU1419,student1419@university.edu,8.81,Good,Low,\{zZ4;{@KE
STU1420,student1420@university.edu,8.03,Good,Low,wwg6JNag=C
STU1421,student1421@university.edu,6.44,Average,Medium,"F![,^Ti+5Z"
STU1422,student1422@university.edu,7.92,Good,Low,)G5QigFP3M
STU1423,student1423@university.edu,8.86,Good,Low,(~Tbc31'ft
STU1424,student1424@university.edu,6.69,Average,Medium,X8h}^d&uBM
STU1425,student1425@university.edu,5.82,Average,Medium,lV6c$VROCH
STU1426,student1426@university.edu,5.21,Average,Medium,DY;qJu&Ljc
STU1427,student1427@university.edu,6.07,Average,Medium,",BkMeOk&rE"
STU1428,student1428@university.edu,6.62,Average,Medium,+h0t%2Hi!t
STU1429,student1429@university.edu,6.43,Average,Medium,">TPE,'X$]V"
STU1430,student1430@university.edu,3.79,Poor,High,ib9^G!Kh1s
STU1431,student1431@university.edu,7.55,Good,Low,GkM~u?-Xt)
STU1432,student1432@university.edu,9.07,Good,Low,XNx3M373:m
STU1433,student1433@university.edu,9.03,Good,Low,\^LkD3C$;q
STU1434,student1434@university.edu,8.23,Good,Low,NFIJ_zJWd`
STU1435,student1435@university.edu,4.59,Poor,High,A0;PY3eXEH
STU1436,student1436@university.edu,4.2,Poor,High,\K_UySUxx1
STU1437,student1437@university.edu,9.94,Good,Low,+=ygtUFEh~
STU1438,student1438@university.edu,6.71,Average,Medium,Zv2LI`<LCi
STU1439,student1439@university.edu,9.45,Good,Low,IOIzo._{d+
STU1440,student1440@university.edu,9.56,Good,Low,qJ-~L!|mx@
STU1441,student1441@university.edu,8.07,Good,Low,N*W_Z`)[WA
STU1442,student1442@university.edu,5.59,Average,Medium,S6:QB:Tr2P
STU1443,student1443@university.edu,5.74,Average,Medium,"^V3""_`(mwv"
STU1444,student1444@university.edu,6.71,Average,Medium,.=IG'\bM$K
STU1445,student1445@university.edu,9.65,Good,Low,5n%NFCUHDB
STU1446,student1446@university.edu,7.24,Good,Low,""".tMfm&73|"
STU1447,student1447@university.edu,5.4,Average,Medium,SbY^Wx`=.}
STU1448,student1448@university.edu,3.39,Poor,High,"Z7Me""gxszf"
STU1449,student1449@university.edu,3.49,Poor,High,"`,T}PFGw-}"
STU1450,student1450@university.edu,5.42,Average,Medium,6zRbhyRmtV
STU1451,student1451@university.edu,6.64,Average,Medium,"1jLO3xc_""X"
STU1452,student1452@university.edu,3.66,Poor,High,)(?^C=XgMW
STU1453,student1453@university.edu,4.98,Poor,High,DH5U[{t+Wy
STU1454,student1454@university.edu,5.44,Average,Medium,X2pwJe(7a.
STU1455,student1455@university.edu,5.75,Average,Medium,;YEs/%S-i^
STU1456,student1456@university.edu,8.45,Good,Low,Ddpz2#cTnf
STU1457,student1457@university.edu,9.62,Good,Low,:Y-=|)Uu6C
STU1458,student1458@university.edu,6.99,Average,Medium,>D0<7R@tnV
STU1459,student1459@university.edu,3.15,Poor,High,ZA(idUb$Jx
STU1460,student1460@university.edu,7.41,Good,Low,x\(nukDa4J
STU1461,student1461@university.edu,5.68,Average,Medium,~wuy%Yh'&u
STU1462,student1462@university.edu,3.24,Poor,High,~C#ovmWNwb
STU1463,student1463@university.edu,6.76,Average,Medium,p]@3O+Oens
STU1464,student1464@university.edu,7.21,Good,Low,TaM5QvQIIw
STU1465,student1465@university.edu,5.33,Average,Medium,"!]H""~V+iZ^"
STU1466,student1466@university.edu,8.5,Good,Low,"4K6M>a,ZnY"
STU1467,student1467@university.edu,7.74,Good,Low,5]Ml9mR8@e
STU1468,student1468@university.edu,4.89,Poor,High,F^8Q)hlry2
STU1469,student1469@university.edu,5.24,Average,Medium,j0H>z=6ne/
STU1470,student1470@university.edu,4.39,Poor,High,NCn5xK<A\!
STU1471,student1471@university.edu,8.24,Good,Low,DdDCU}w6gB
STU1472,student1472@university.edu,9.78,Good,Low,]!DoLs+dZ2
STU1473,student1473@university.edu,3.11,Poor,High,"Hx""N'@3iJ}"
STU1474,student1474@university.edu,6.46,Average,Medium,]PF;ku=:vs
STU1475,student1475@university.edu,7.57,Good,Low,IGjYJtN^T1
STU1476,student1476@university.edu,4.78,Poor,High,5d3YA)zW}2
STU1477,student1477@university.edu,3.79,Poor,High,jhbeaIsI-T
STU1478,student1478@university.edu,3.76,Poor,High,*Cm.?p#P9G
STU1479,student1479@university.edu,8.07,Good,Low,m'<6FGP[`:
STU1480,student1480@university.edu,4.51,Poor,High,1t0hwD\kyi
STU1481,student1481@university.edu,7.34,Good,Low,r-R|t=V#mV
STU1482,student1482@university.edu,8.89,Good,Low,en+XGe\WtZ
STU1483,student1483@university.edu,7.66,Good,Low,-?Gd`tx|{;
STU1484,student1484@university.edu,9.99,Good,Low,"$$<.F',/w~"
STU1485,student1485@university.edu,6.57,Average,Medium,XT3x26nDgV
STU1486,student1486@university.edu,3.06,Poor,High,crhWz}$81+
STU1487,student1487@university.edu,3.15,Poor,High,rQYPhZVqFH
STU1488,student1488@university.edu,8.85,Good,Low,Ix}2MID#<n
STU1489,student1489@university.edu,9.08,Good,Low,":}""+8'gb)F"
STU1490,student1490@university.edu,5.38,Average,Medium,7B(^\Tf3QM
STU1491,student1491@university.edu,4.1,Poor,High,0TUZE$]|'\
STU1492,student1492@university.edu,3.64,Poor,High,"""@j""VTJgw:"
STU1493,student1493@university.edu,7.96,Good,Low,"]Bn;b<LF,a"
STU1494,student1494@university.edu,6.44,Average,Medium,&l~IGW9UP0
STU1495,student1495@university.edu,7.65,Good,Low,0`AG+VYXBg
STU1496,student1496@university.edu,8.22,Good,Low,/A=aCZ5Qg1
STU1497,student1497@university.edu,4.6,Poor,High,>O:YR4J?zH
STU1498,student1498@university.edu,8.62,Good,Low,H?F*C?<hzY
STU1499,student1499@university.edu,4.51,Poor,High,"/11!?sS"")m"
STU1500,student1500@university.edu,6.4,Average,Medium,",_LIdxyS|Q"
STU1501,student1501@university.edu,7.88,Good,Low,In\0<6srgr
STU1502,student1502@university.edu,7.77,Good,Low,":p]F'""pm""w"
STU1503,student1503@university.edu,7.11,Good,Low,-5W&W*&#s*
STU1504,student1504@university.edu,5.08,Average,Medium,bkkV_erZSh
STU1505,student1505@university.edu,4.3,Poor,High,J53<P>@G0D
STU1506,student1506@university.edu,4.92,Poor,High,Ebxa3U~hiL
STU1507,student1507@university.edu,8.44,Good,Low,CYyJT)&CNA
STU1508,student1508@university.edu,9.51,Good,Low,tMgQ`lAaTH
STU1509,student1509@university.edu,5.72,Average,Medium,"""oszX`umh}"
STU1510,student1510@university.edu,3.38,Poor,High,~'!hF4&f$L
STU1511,student1511@university.edu,9.29,Good,Low,+*+rIOX5!:
STU1512,student1512@university.edu,6.29,Average,Medium,-lEkZS5nZ'
STU1513,student1513@university.edu,8.93,Good,Low,p:$B'_a!Br
STU1514,student1514@university.edu,9.6,Good,Low,jkJ6ud8Tt*
STU1515,student1515@university.edu,4.88,Poor,High,}]@.iWyV+#
STU1516,student1516@university.edu,5.87,Average,Medium,bStc{Plt#T
STU1517,student1517@university.edu,3.57,Poor,High,"\,\t'%*\,E"
STU1518,student1518@university.edu,4.0,Poor,High,mHK%i24n4}
STU1519,student1519@university.edu,10.0,Good,Low,c*}79!1'kG
STU1520,student1520@university.edu,4.38,Poor,High,E@[~0Nnuao
STU1521,student1521@university.edu,8.3,Good,Low,rCo!ofPAE%
STU1522,student1522@university.edu,4.64,Poor,High,a6))q]|/iY
STU1523,student1523@university.edu,3.32,Poor,High,"8GSh""j7""TS"
STU1524,student1524@university.edu,9.36,Good,Low,%Brw51@0&~
STU1525,student1525@university.edu,5.95,Average,Medium,N!Q2yJid!C
STU1526,student1526@university.edu,4.57,Poor,High,",lQdi#)uB>"
STU1527,student1527@university.edu,9.19,Good,Low,pRo9%JKu;U
STU1528,student1528@university.edu,8.34,Good,Low,MH2/s4kFB:
STU1529,student1529@university.edu,4.79,Poor,High,GGR]lT;8C+
STU1530,student1530@university.edu,5.48,Average,Medium,h(4wN|2*i3
STU1531,student1531@university.edu,4.26,Poor,High,#:WbIO>`V3
STU1532,student1532@university.edu,7.37,Good,Low,>5|p)%^$V=
STU1533,student1533@university.edu,3.57,Poor,High,t_F5lKFMgd
STU1534,student1534@university.edu,3.03,Poor,High,0[A;jDPury
STU1535,student1535@university.edu,6.75,Average,Medium,yOi}]sGnYg
STU1536,student1536@university.edu,4.89,Poor,High,A[{kyxxrZ!
STU1537,student1537@university.edu,5.49,Average,Medium,Cb0Bp%Wnyb
STU1538,student1538@university.edu,4.91,Poor,High,5m67r]gs&E
STU1539,student1539@university.edu,3.47,Poor,High,2MAQimf<2+
STU1540,student1540@university.edu,8.05,Good,Low,W6Y]wl:0:^
STU1541,student1541@university.edu,7.66,Good,Low,r}sUudd0$9
STU1542,student1542@university.edu,9.3,Good,Low,"v""+p.f&`$$"
STU1543,student1543@university.edu,8.57,Good,Low,w%fD5VoZg0
STU1544,student1544@university.edu,4.22,Poor,High,ZFqkXSEhsW
STU1545,student1545@university.edu,7.76,Good,Low,[:O\%f$Pnz
STU1546,student1546@university.edu,3.98,Poor,High,qajBx@$GVA
STU1547,student1547@university.edu,6.79,Average,Medium,uXX4rB^i'k
STU1548,student1548@university.edu,3.94,Poor,High,(IYfSX>;)]
STU1549,student1549@university.edu,9.21,Good,Low,muWUmpnDXU
STU1550,student1550@university.edu,8.23,Good,Low,wc&N5#Rnzb
STU1551,student1551@university.edu,5.42,Average,Medium,"*A""8!vVe}i"
STU1552,student1552@university.edu,4.57,Poor,High,g%0xOoc1oO
STU1553,student1553@university.edu,7.11,Good,Low,t!nv%@cZ0K
STU1554,student1554@university.edu,5.25,Average,Medium,wna2=dIZ=l
STU1555,student1555@university.edu,3.98,Poor,High,:O2Y);3(rn
STU1556,student1556@university.edu,4.18,Poor,High,[Js/TJj%0d
STU1557,student1557@university.edu,4.22,Poor,High,9B{{*Dja'*
STU1558,student1558@university.edu,6.85,Average,Medium,k$c>B]of~s
STU1559,student1559@university.edu,8.87,Good,Low,=]7xS4muEE
STU1560,student1560@university.edu,8.31,Good,Low,mD`;+cqvoD
STU1561,student1561@university.edu,3.94,Poor,High,8Uw<dc/#>r
STU1562,student1562@university.edu,9.34,Good,Low,}T%O[(S-#Z
STU1563,student1563@university.edu,7.12,Good,Low,@f\<%5\IA<
STU1564,student1564@university.edu,8.81,Good,Low,c[fsb(Xsmj
STU1565,student1565@university.edu,6.76,Average,Medium,4BF{{wr]s;
STU1566,student1566@university.edu,8.28,Good,Low,w{Cc3@@1LX
STU1567,student1567@university.edu,6.9,Average,Medium,P{HRSQf=D2
STU1568,student1568@university.edu,4.43,Poor,High,9l$?`vU'jH
STU1569,student1569@university.edu,9.27,Good,Low,p|9-Q%\JxV
STU1570,student1570@university.edu,7.83,Good,Low,l@^UOI*&#X
STU1571,student1571@university.edu,4.01,Poor,High,Ux&a+M:57`
STU1572,student1572@university.edu,3.52,Poor,High,j{DHY3qw&%
STU1573,student1573@university.edu,8.91,Good,Low,>M{*Yo7PZ~
STU1574,student1574@university.edu,5.96,Average,Medium,{^{zV]-#QL
STU1575,student1575@university.edu,3.46,Poor,High,1J|w96vKEC
STU1576,student1576@university.edu,6.76,Average,Medium,"W}""a""Z|)1l"
STU1577,student1577@university.edu,7.47,Good,Low,sTz4aAx0D#
STU1578,student1578@university.edu,6.98,Average,Medium,nNX3()'GrQ
STU1579,student1579@university.edu,7.17,Good,Low,SJ)6kdZEXd
STU1580,student1580@university.edu,3.77,Poor,High,ZH`^T)#`bK
STU1581,student1581@university.edu,4.32,Poor,High,$(~]C@<FC:
STU1582,student1582@university.edu,8.24,Good,Low,"&)N`b)h`1"""
STU1583,student1583@university.edu,8.06,Good,Low,M.E%WOUK28
STU1584,student1584@university.edu,7.9,Good,Low,yVlNm<2pPl
STU1585,student1585@university.edu,8.68,Good,Low,"phPC3,IkTX"
STU1586,student1586@university.edu,7.53,Good,Low,AvJjWCb`.H
STU1587,student1587@university.edu,8.26,Good,Low,Ke[1YgVj/W
STU1588,student1588@university.edu,5.01,Average,Medium,"qu1G+wni,Z"
STU1589,student1589@university.edu,3.79,Poor,High,Pf^2#hn0w}
STU1590,student1590@university.edu,7.87,Good,Low,ObwzWTY!&m
STU1591,student1591@university.edu,3.16,Poor,High,gAOO\Uw4iJ
